camera_id,year,month,accidents
DEI-029/CAM-02,2021,5,7
DEI-029/CAM-02,2021,6,6
DEI-029/CAM-02,2021,7,14
DEI-029/CAM-02,2021,8,21
DEI-029/CAM-02,2021,9,21
DEI-029/CAM-02,2021,10,16
DEI-029/CAM-02,2021,11,11
DEI-029/CAM-02,2021,12,14
DEI-029/CAM-02,2022,1,17
DEI-029/CAM-02,2022,2,20
DEI-029/CAM-02,2022,3,25
DEI-029/CAM-02,2022,4,18
DEI-029/CAM-02,2022,5,22
DEI-029/CAM-02,2022,6,18
DEI-029/CAM-02,2022,7,19
DEI-029/CAM-02,2022,8,7
DEI-029/CAM-02,2022,9,9
DEI-029/CAM-02,2022,10,5
DEI-029/CAM-02,2022,11,6
DEI-029/CAM-02,2022,12,5
DEI-029/CAM-03,2019,1,19
DEI-029/CAM-03,2019,2,23
DEI-029/CAM-03,2019,3,24
DEI-029/CAM-03,2019,4,23
DEI-029/CAM-03,2019,5,26
DEI-029/CAM-03,2019,6,16
DEI-029/CAM-03,2019,7,33
DEI-029/CAM-03,2019,8,28
DEI-029/CAM-03,2019,9,33
DEI-029/CAM-03,2019,10,27
DEI-029/CAM-03,2019,11,31
DEI-029/CAM-03,2019,12,14
DEI-029/CAM-03,2020,1,18
DEI-029/CAM-03,2020,2,17
DEI-029/CAM-03,2020,3,12
DEI-029/CAM-03,2020,4,3
DEI-029/CAM-03,2020,5,8
DEI-029/CAM-03,2020,6,7
DEI-029/CAM-03,2020,7,3
DEI-029/CAM-03,2020,8,9
DEI-029/CAM-03,2020,9,13
DEI-029/CAM-03,2020,10,5
DEI-029/CAM-03,2020,11,7
DEI-029/CAM-03,2020,12,10
DEI-029/CAM-03,2021,1,7
DEI-029/CAM-03,2021,2,17
DEI-029/CAM-03,2021,3,14
DEI-029/CAM-03,2021,4,18
DEI-029/CAM-03,2021,5,16
DEI-029/CAM-03,2021,6,18
DEI-029/CAM-03,2021,7,8
DEI-029/CAM-03,2021,8,14
DEI-029/CAM-03,2021,9,25
DEI-029/CAM-03,2021,10,22
DEI-029/CAM-03,2021,11,19
DEI-029/CAM-03,2021,12,19
DEI-029/CAM-03,2022,1,17
DEI-029/CAM-03,2022,2,17
DEI-029/CAM-03,2022,3,25
DEI-029/CAM-03,2022,4,20
DEI-029/CAM-03,2022,5,26
DEI-029/CAM-03,2022,6,27
DEI-029/CAM-03,2022,7,20
DEI-029/CAM-03,2022,8,30
DEI-029/CAM-03,2022,9,25
DEI-029/CAM-03,2022,10,7
DEI-029/CAM-03,2022,11,14
DEI-029/CAM-03,2022,12,6
DEI-029/CAM-04,2019,1,19
DEI-029/CAM-04,2019,2,23
DEI-029/CAM-04,2019,3,24
DEI-029/CAM-04,2019,4,23
DEI-029/CAM-04,2019,5,26
DEI-029/CAM-04,2019,6,16
DEI-029/CAM-04,2019,7,33
DEI-029/CAM-04,2019,8,28
DEI-029/CAM-04,2019,9,33
DEI-029/CAM-04,2019,10,27
DEI-029/CAM-04,2019,11,31
DEI-029/CAM-04,2019,12,14
DEI-029/CAM-04,2020,1,18
DEI-029/CAM-04,2020,2,17
DEI-029/CAM-04,2020,3,12
DEI-029/CAM-04,2020,4,3
DEI-029/CAM-04,2020,5,8
DEI-029/CAM-04,2020,6,7
DEI-029/CAM-04,2020,7,3
DEI-029/CAM-04,2020,8,9
DEI-029/CAM-04,2020,9,13
DEI-029/CAM-04,2020,10,5
DEI-029/CAM-04,2020,11,7
DEI-029/CAM-04,2020,12,10
DEI-029/CAM-04,2021,1,7
DEI-029/CAM-04,2021,2,17
DEI-029/CAM-04,2021,3,14
DEI-029/CAM-04,2021,4,18
DEI-029/CAM-04,2021,5,16
DEI-029/CAM-04,2021,6,18
DEI-029/CAM-04,2021,7,8
DEI-029/CAM-04,2021,8,14
DEI-029/CAM-04,2021,9,25
DEI-029/CAM-04,2021,10,22
DEI-029/CAM-04,2021,11,19
DEI-029/CAM-04,2021,12,19
DEI-029/CAM-04,2022,1,17
DEI-029/CAM-04,2022,2,17
DEI-029/CAM-04,2022,3,25
DEI-029/CAM-04,2022,4,20
DEI-029/CAM-04,2022,5,26
DEI-029/CAM-04,2022,6,27
DEI-029/CAM-04,2022,7,20
DEI-029/CAM-04,2022,8,30
DEI-029/CAM-04,2022,9,25
DEI-029/CAM-04,2022,10,7
DEI-029/CAM-04,2022,11,14
DEI-029/CAM-04,2022,12,6
DEI-030/CAM-01,2019,1,142
DEI-030/CAM-01,2019,2,131
DEI-030/CAM-01,2019,3,145
DEI-030/CAM-01,2019,4,151
DEI-030/CAM-01,2019,5,165
DEI-030/CAM-01,2019,6,133
DEI-030/CAM-01,2019,7,133
DEI-030/CAM-01,2019,8,122
DEI-030/CAM-01,2019,9,144
DEI-030/CAM-01,2019,10,132
DEI-030/CAM-01,2019,11,116
DEI-030/CAM-01,2019,12,155
DEI-030/CAM-01,2020,1,103
DEI-030/CAM-01,2020,2,116
DEI-030/CAM-01,2020,3,80
DEI-030/CAM-01,2020,4,27
DEI-030/CAM-01,2020,5,42
DEI-030/CAM-01,2020,6,76
DEI-030/CAM-01,2020,7,90
DEI-030/CAM-01,2020,8,80
DEI-030/CAM-01,2020,9,79
DEI-030/CAM-01,2020,10,110
DEI-030/CAM-01,2020,11,110
DEI-030/CAM-01,2020,12,103
DEI-030/CAM-01,2021,1,70
DEI-030/CAM-01,2021,2,80
DEI-030/CAM-01,2021,3,122
DEI-030/CAM-01,2021,4,91
DEI-030/CAM-01,2021,5,82
DEI-030/CAM-01,2021,6,123
DEI-030/CAM-01,2021,7,98
DEI-030/CAM-01,2021,8,93
DEI-030/CAM-01,2021,9,111
DEI-030/CAM-01,2021,10,127
DEI-030/CAM-01,2021,11,123
DEI-030/CAM-01,2021,12,107
DEI-030/CAM-01,2022,1,130
DEI-030/CAM-01,2022,2,139
DEI-030/CAM-01,2022,3,146
DEI-030/CAM-01,2022,4,131
DEI-030/CAM-01,2022,5,135
DEI-030/CAM-01,2022,6,138
DEI-030/CAM-01,2022,7,137
DEI-030/CAM-01,2022,8,108
DEI-030/CAM-01,2022,9,136
DEI-030/CAM-01,2022,10,71
DEI-030/CAM-01,2022,11,61
DEI-030/CAM-01,2022,12,57
DEI-030/CAM-02,2019,1,142
DEI-030/CAM-02,2019,2,131
DEI-030/CAM-02,2019,3,145
DEI-030/CAM-02,2019,4,151
DEI-030/CAM-02,2019,5,165
DEI-030/CAM-02,2019,6,133
DEI-030/CAM-02,2019,7,133
DEI-030/CAM-02,2019,8,122
DEI-030/CAM-02,2019,9,144
DEI-030/CAM-02,2019,10,132
DEI-030/CAM-02,2019,11,116
DEI-030/CAM-02,2019,12,155
DEI-030/CAM-02,2020,1,103
DEI-030/CAM-02,2020,2,116
DEI-030/CAM-02,2020,3,80
DEI-030/CAM-02,2020,4,27
DEI-030/CAM-02,2020,5,42
DEI-030/CAM-02,2020,6,76
DEI-030/CAM-02,2020,7,90
DEI-030/CAM-02,2020,8,80
DEI-030/CAM-02,2020,9,79
DEI-030/CAM-02,2020,10,110
DEI-030/CAM-02,2020,11,110
DEI-030/CAM-02,2020,12,103
DEI-030/CAM-02,2021,1,70
DEI-030/CAM-02,2021,2,80
DEI-030/CAM-02,2021,3,122
DEI-030/CAM-02,2021,4,91
DEI-030/CAM-02,2021,5,82
DEI-030/CAM-02,2021,6,123
DEI-030/CAM-02,2021,7,98
DEI-030/CAM-02,2021,8,93
DEI-030/CAM-02,2021,9,111
DEI-030/CAM-02,2021,10,127
DEI-030/CAM-02,2021,11,123
DEI-030/CAM-02,2021,12,107
DEI-030/CAM-02,2022,1,130
DEI-030/CAM-02,2022,2,139
DEI-030/CAM-02,2022,3,146
DEI-030/CAM-02,2022,4,131
DEI-030/CAM-02,2022,5,135
DEI-030/CAM-02,2022,6,138
DEI-030/CAM-02,2022,7,137
DEI-030/CAM-02,2022,8,108
DEI-030/CAM-02,2022,9,136
DEI-030/CAM-02,2022,10,71
DEI-030/CAM-02,2022,11,61
DEI-030/CAM-02,2022,12,57
DEI-031/CAM-01,2019,1,53
DEI-031/CAM-01,2019,2,45
DEI-031/CAM-01,2019,3,69
DEI-031/CAM-01,2019,4,57
DEI-031/CAM-01,2019,5,56
DEI-031/CAM-01,2019,6,47
DEI-031/CAM-01,2019,7,56
DEI-031/CAM-01,2019,8,61
DEI-031/CAM-01,2019,9,56
DEI-031/CAM-01,2019,10,66
DEI-031/CAM-01,2019,11,52
DEI-031/CAM-01,2019,12,67
DEI-031/CAM-01,2020,1,36
DEI-031/CAM-01,2020,2,61
DEI-031/CAM-01,2020,3,47
DEI-031/CAM-01,2020,4,22
DEI-031/CAM-01,2020,5,27
DEI-031/CAM-01,2020,6,44
DEI-031/CAM-01,2020,7,39
DEI-031/CAM-01,2020,8,34
DEI-031/CAM-01,2020,9,54
DEI-031/CAM-01,2020,10,43
DEI-031/CAM-01,2020,11,47
DEI-031/CAM-01,2020,12,51
DEI-031/CAM-01,2021,1,71
DEI-031/CAM-01,2021,2,52
DEI-031/CAM-01,2021,3,78
DEI-031/CAM-01,2021,4,59
DEI-031/CAM-01,2021,5,56
DEI-031/CAM-01,2021,6,59
DEI-031/CAM-01,2021,7,57
DEI-031/CAM-01,2021,8,58
DEI-031/CAM-01,2021,9,64
DEI-031/CAM-01,2021,10,72
DEI-031/CAM-01,2021,11,79
DEI-031/CAM-01,2021,12,69
DEI-031/CAM-01,2022,1,59
DEI-031/CAM-01,2022,2,95
DEI-031/CAM-01,2022,3,82
DEI-031/CAM-01,2022,4,78
DEI-031/CAM-01,2022,5,76
DEI-031/CAM-01,2022,6,89
DEI-031/CAM-01,2022,7,96
DEI-031/CAM-01,2022,8,70
DEI-031/CAM-01,2022,9,58
DEI-031/CAM-01,2022,10,46
DEI-031/CAM-01,2022,11,41
DEI-031/CAM-01,2022,12,50
DEI-031/CAM-02,2019,1,53
DEI-031/CAM-02,2019,2,45
DEI-031/CAM-02,2019,3,69
DEI-031/CAM-02,2019,4,57
DEI-031/CAM-02,2019,5,56
DEI-031/CAM-02,2019,6,47
DEI-031/CAM-02,2019,7,56
DEI-031/CAM-02,2019,8,61
DEI-031/CAM-02,2019,9,56
DEI-031/CAM-02,2019,10,66
DEI-031/CAM-02,2019,11,52
DEI-031/CAM-02,2019,12,67
DEI-031/CAM-02,2020,1,36
DEI-031/CAM-02,2020,2,61
DEI-031/CAM-02,2020,3,47
DEI-031/CAM-02,2020,4,22
DEI-031/CAM-02,2020,5,27
DEI-031/CAM-02,2020,6,44
DEI-031/CAM-02,2020,7,39
DEI-031/CAM-02,2020,8,34
DEI-031/CAM-02,2020,9,54
DEI-031/CAM-02,2020,10,43
DEI-031/CAM-02,2020,11,47
DEI-031/CAM-02,2020,12,51
DEI-031/CAM-02,2021,1,71
DEI-031/CAM-02,2021,2,52
DEI-031/CAM-02,2021,3,78
DEI-031/CAM-02,2021,4,59
DEI-031/CAM-02,2021,5,56
DEI-031/CAM-02,2021,6,59
DEI-031/CAM-02,2021,7,57
DEI-031/CAM-02,2021,8,58
DEI-031/CAM-02,2021,9,64
DEI-031/CAM-02,2021,10,72
DEI-031/CAM-02,2021,11,79
DEI-031/CAM-02,2021,12,69
DEI-031/CAM-02,2022,1,59
DEI-031/CAM-02,2022,2,95
DEI-031/CAM-02,2022,3,82
DEI-031/CAM-02,2022,4,78
DEI-031/CAM-02,2022,5,76
DEI-031/CAM-02,2022,6,89
DEI-031/CAM-02,2022,7,96
DEI-031/CAM-02,2022,8,70
DEI-031/CAM-02,2022,9,58
DEI-031/CAM-02,2022,10,46
DEI-031/CAM-02,2022,11,41
DEI-031/CAM-02,2022,12,50
DEI-033/CAM-01,2019,1,22
DEI-033/CAM-01,2019,2,29
DEI-033/CAM-01,2019,3,35
DEI-033/CAM-01,2019,4,27
DEI-033/CAM-01,2019,5,37
DEI-033/CAM-01,2019,6,24
DEI-033/CAM-01,2019,7,25
DEI-033/CAM-01,2019,8,38
DEI-033/CAM-01,2019,9,24
DEI-033/CAM-01,2019,10,32
DEI-033/CAM-01,2019,11,24
DEI-033/CAM-01,2019,12,54
DEI-033/CAM-01,2020,1,26
DEI-033/CAM-01,2020,2,27
DEI-033/CAM-01,2020,3,23
DEI-033/CAM-01,2020,4,1
DEI-033/CAM-01,2020,5,9
DEI-033/CAM-01,2020,6,25
DEI-033/CAM-01,2020,7,21
DEI-033/CAM-01,2020,8,11
DEI-033/CAM-01,2020,9,24
DEI-033/CAM-01,2020,10,26
DEI-033/CAM-01,2020,11,25
DEI-033/CAM-01,2020,12,24
DEI-033/CAM-01,2021,1,16
DEI-033/CAM-01,2021,2,25
DEI-033/CAM-01,2021,3,46
DEI-033/CAM-01,2021,4,34
DEI-033/CAM-01,2021,5,20
DEI-033/CAM-01,2021,6,29
DEI-033/CAM-01,2021,7,36
DEI-033/CAM-01,2021,8,29
DEI-033/CAM-01,2021,9,41
DEI-033/CAM-01,2021,10,32
DEI-033/CAM-01,2021,11,41
DEI-033/CAM-01,2021,12,40
DEI-033/CAM-01,2022,1,28
DEI-033/CAM-01,2022,2,51
DEI-033/CAM-01,2022,3,37
DEI-033/CAM-01,2022,4,42
DEI-033/CAM-01,2022,5,52
DEI-033/CAM-01,2022,6,42
DEI-033/CAM-01,2022,7,43
DEI-033/CAM-01,2022,8,38
DEI-033/CAM-01,2022,9,34
DEI-033/CAM-01,2022,10,28
DEI-033/CAM-01,2022,11,17
DEI-033/CAM-01,2022,12,22
DEI-033/CAM-02,2019,1,22
DEI-033/CAM-02,2019,2,29
DEI-033/CAM-02,2019,3,35
DEI-033/CAM-02,2019,4,27
DEI-033/CAM-02,2019,5,37
DEI-033/CAM-02,2019,6,24
DEI-033/CAM-02,2019,7,25
DEI-033/CAM-02,2019,8,38
DEI-033/CAM-02,2019,9,24
DEI-033/CAM-02,2019,10,32
DEI-033/CAM-02,2019,11,24
DEI-033/CAM-02,2019,12,54
DEI-033/CAM-02,2020,1,26
DEI-033/CAM-02,2020,2,27
DEI-033/CAM-02,2020,3,23
DEI-033/CAM-02,2020,4,1
DEI-033/CAM-02,2020,5,9
DEI-033/CAM-02,2020,6,25
DEI-033/CAM-02,2020,7,21
DEI-033/CAM-02,2020,8,11
DEI-033/CAM-02,2020,9,24
DEI-033/CAM-02,2020,10,26
DEI-033/CAM-02,2020,11,25
DEI-033/CAM-02,2020,12,24
DEI-033/CAM-02,2021,1,16
DEI-033/CAM-02,2021,2,25
DEI-033/CAM-02,2021,3,46
DEI-033/CAM-02,2021,4,34
DEI-033/CAM-02,2021,5,20
DEI-033/CAM-02,2021,6,29
DEI-033/CAM-02,2021,7,36
DEI-033/CAM-02,2021,8,29
DEI-033/CAM-02,2021,9,41
DEI-033/CAM-02,2021,10,32
DEI-033/CAM-02,2021,11,41
DEI-033/CAM-02,2021,12,40
DEI-033/CAM-02,2022,1,28
DEI-033/CAM-02,2022,2,51
DEI-033/CAM-02,2022,3,37
DEI-033/CAM-02,2022,4,42
DEI-033/CAM-02,2022,5,52
DEI-033/CAM-02,2022,6,42
DEI-033/CAM-02,2022,7,43
DEI-033/CAM-02,2022,8,38
DEI-033/CAM-02,2022,9,34
DEI-033/CAM-02,2022,10,28
DEI-033/CAM-02,2022,11,17
DEI-033/CAM-02,2022,12,22
DEI-035/CAM-01,2019,1,60
DEI-035/CAM-01,2019,2,45
DEI-035/CAM-01,2019,3,46
DEI-035/CAM-01,2019,4,57
DEI-035/CAM-01,2019,5,74
DEI-035/CAM-01,2019,6,55
DEI-035/CAM-01,2019,7,63
DEI-035/CAM-01,2019,8,65
DEI-035/CAM-01,2019,9,50
DEI-035/CAM-01,2019,10,64
DEI-035/CAM-01,2019,11,55
DEI-035/CAM-01,2019,12,55
DEI-035/CAM-01,2020,1,40
DEI-035/CAM-01,2020,2,80
DEI-035/CAM-01,2020,3,34
DEI-035/CAM-01,2020,4,18
DEI-035/CAM-01,2020,5,25
DEI-035/CAM-01,2020,6,22
DEI-035/CAM-01,2020,7,20
DEI-035/CAM-01,2020,8,33
DEI-035/CAM-01,2020,9,46
DEI-035/CAM-01,2020,10,45
DEI-035/CAM-01,2020,11,48
DEI-035/CAM-01,2020,12,52
DEI-035/CAM-01,2021,1,31
DEI-035/CAM-01,2021,2,46
DEI-035/CAM-01,2021,3,60
DEI-035/CAM-01,2021,4,41
DEI-035/CAM-01,2021,5,36
DEI-035/CAM-01,2021,6,50
DEI-035/CAM-01,2021,7,44
DEI-035/CAM-01,2021,8,46
DEI-035/CAM-01,2021,9,64
DEI-035/CAM-01,2021,10,53
DEI-035/CAM-01,2021,11,58
DEI-035/CAM-01,2021,12,44
DEI-035/CAM-01,2022,1,50
DEI-035/CAM-01,2022,2,53
DEI-035/CAM-01,2022,3,63
DEI-035/CAM-01,2022,4,45
DEI-035/CAM-01,2022,5,65
DEI-035/CAM-01,2022,6,62
DEI-035/CAM-01,2022,7,58
DEI-035/CAM-01,2022,8,53
DEI-035/CAM-01,2022,9,56
DEI-035/CAM-01,2022,10,30
DEI-035/CAM-01,2022,11,25
DEI-035/CAM-01,2022,12,33
DEI-035/CAM-02,2019,1,60
DEI-035/CAM-02,2019,2,45
DEI-035/CAM-02,2019,3,46
DEI-035/CAM-02,2019,4,57
DEI-035/CAM-02,2019,5,74
DEI-035/CAM-02,2019,6,55
DEI-035/CAM-02,2019,7,63
DEI-035/CAM-02,2019,8,65
DEI-035/CAM-02,2019,9,50
DEI-035/CAM-02,2019,10,64
DEI-035/CAM-02,2019,11,55
DEI-035/CAM-02,2019,12,55
DEI-035/CAM-02,2020,1,40
DEI-035/CAM-02,2020,2,80
DEI-035/CAM-02,2020,3,34
DEI-035/CAM-02,2020,4,18
DEI-035/CAM-02,2020,5,25
DEI-035/CAM-02,2020,6,22
DEI-035/CAM-02,2020,7,20
DEI-035/CAM-02,2020,8,33
DEI-035/CAM-02,2020,9,46
DEI-035/CAM-02,2020,10,45
DEI-035/CAM-02,2020,11,48
DEI-035/CAM-02,2020,12,52
DEI-035/CAM-02,2021,1,31
DEI-035/CAM-02,2021,2,46
DEI-035/CAM-02,2021,3,60
DEI-035/CAM-02,2021,4,41
DEI-035/CAM-02,2021,5,36
DEI-035/CAM-02,2021,6,50
DEI-035/CAM-02,2021,7,44
DEI-035/CAM-02,2021,8,46
DEI-035/CAM-02,2021,9,64
DEI-035/CAM-02,2021,10,53
DEI-035/CAM-02,2021,11,58
DEI-035/CAM-02,2021,12,44
DEI-035/CAM-02,2022,1,50
DEI-035/CAM-02,2022,2,53
DEI-035/CAM-02,2022,3,63
DEI-035/CAM-02,2022,4,45
DEI-035/CAM-02,2022,5,65
DEI-035/CAM-02,2022,6,62
DEI-035/CAM-02,2022,7,58
DEI-035/CAM-02,2022,8,53
DEI-035/CAM-02,2022,9,56
DEI-035/CAM-02,2022,10,30
DEI-035/CAM-02,2022,11,25
DEI-035/CAM-02,2022,12,33
DEI-036/CAM-01,2019,1,9
DEI-036/CAM-01,2019,2,7
DEI-036/CAM-01,2019,3,16
DEI-036/CAM-01,2019,4,15
DEI-036/CAM-01,2019,5,13
DEI-036/CAM-01,2019,6,14
DEI-036/CAM-01,2019,7,15
DEI-036/CAM-01,2019,8,20
DEI-036/CAM-01,2019,9,18
DEI-036/CAM-01,2019,10,14
DEI-036/CAM-01,2019,11,21
DEI-036/CAM-01,2019,12,15
DEI-036/CAM-01,2020,1,8
DEI-036/CAM-01,2020,2,10
DEI-036/CAM-01,2020,3,8
DEI-036/CAM-01,2020,4,2
DEI-036/CAM-01,2020,5,5
DEI-036/CAM-01,2020,6,8
DEI-036/CAM-01,2020,7,6
DEI-036/CAM-01,2020,8,5
DEI-036/CAM-01,2020,9,9
DEI-036/CAM-01,2020,10,15
DEI-036/CAM-01,2020,11,7
DEI-036/CAM-01,2020,12,9
DEI-036/CAM-01,2021,1,9
DEI-036/CAM-01,2021,2,7
DEI-036/CAM-01,2021,3,20
DEI-036/CAM-01,2021,4,13
DEI-036/CAM-01,2021,5,7
DEI-036/CAM-01,2021,6,6
DEI-036/CAM-01,2021,7,14
DEI-036/CAM-01,2021,8,21
DEI-036/CAM-01,2021,9,21
DEI-036/CAM-01,2021,10,16
DEI-036/CAM-01,2021,11,11
DEI-036/CAM-01,2021,12,14
DEI-036/CAM-01,2022,1,17
DEI-036/CAM-01,2022,2,20
DEI-036/CAM-01,2022,3,25
DEI-036/CAM-01,2022,4,18
DEI-036/CAM-01,2022,5,22
DEI-036/CAM-01,2022,6,18
DEI-036/CAM-01,2022,7,19
DEI-036/CAM-01,2022,8,7
DEI-036/CAM-01,2022,9,9
DEI-036/CAM-01,2022,10,5
DEI-036/CAM-01,2022,11,6
DEI-036/CAM-01,2022,12,5
DEI-036/CAM-02,2019,1,9
DEI-036/CAM-02,2019,2,7
DEI-036/CAM-02,2019,3,16
DEI-036/CAM-02,2019,4,15
DEI-036/CAM-02,2019,5,13
DEI-036/CAM-02,2019,6,14
DEI-036/CAM-02,2019,7,15
DEI-036/CAM-02,2019,8,20
DEI-036/CAM-02,2019,9,18
DEI-036/CAM-02,2019,10,14
DEI-036/CAM-02,2019,11,21
DEI-036/CAM-02,2019,12,15
DEI-036/CAM-02,2020,1,8
DEI-036/CAM-02,2020,2,10
DEI-036/CAM-02,2020,3,8
DEI-036/CAM-02,2020,4,2
DEI-036/CAM-02,2020,5,5
DEI-036/CAM-02,2020,6,8
DEI-036/CAM-02,2020,7,6
DEI-036/CAM-02,2020,8,5
DEI-036/CAM-02,2020,9,9
DEI-036/CAM-02,2020,10,15
DEI-036/CAM-02,2020,11,7
DEI-036/CAM-02,2020,12,9
DEI-036/CAM-02,2021,1,9
DEI-036/CAM-02,2021,2,7
DEI-036/CAM-02,2021,3,20
DEI-036/CAM-02,2021,4,13
DEI-036/CAM-02,2021,5,7
DEI-036/CAM-02,2021,6,6
DEI-036/CAM-02,2021,7,14
DEI-036/CAM-02,2021,8,21
DEI-036/CAM-02,2021,9,21
DEI-036/CAM-02,2021,10,16
DEI-036/CAM-02,2021,11,11
DEI-036/CAM-02,2021,12,14
DEI-036/CAM-02,2022,1,17
DEI-036/CAM-02,2022,2,20
DEI-036/CAM-02,2022,3,25
DEI-036/CAM-02,2022,4,18
DEI-036/CAM-02,2022,5,22
DEI-036/CAM-02,2022,6,18
DEI-036/CAM-02,2022,7,19
DEI-036/CAM-02,2022,8,7
DEI-036/CAM-02,2022,9,9
DEI-036/CAM-02,2022,10,5
DEI-036/CAM-02,2022,11,6
DEI-036/CAM-02,2022,12,5
DEI-036/CAM-03,2019,1,19
DEI-036/CAM-03,2019,2,23
DEI-036/CAM-03,2019,3,24
DEI-036/CAM-03,2019,4,23
DEI-036/CAM-03,2019,5,26
DEI-036/CAM-03,2019,6,16
DEI-036/CAM-03,2019,7,33
DEI-036/CAM-03,2019,8,28
DEI-036/CAM-03,2019,9,33
DEI-036/CAM-03,2019,10,27
DEI-036/CAM-03,2019,11,31
DEI-036/CAM-03,2019,12,14
DEI-036/CAM-03,2020,1,18
DEI-036/CAM-03,2020,2,17
DEI-036/CAM-03,2020,3,12
DEI-036/CAM-03,2020,4,3
DEI-036/CAM-03,2020,5,8
DEI-036/CAM-03,2020,6,7
DEI-036/CAM-03,2020,7,3
DEI-036/CAM-03,2020,8,9
DEI-036/CAM-03,2020,9,13
DEI-036/CAM-03,2020,10,5
DEI-036/CAM-03,2020,11,7
DEI-036/CAM-03,2020,12,10
DEI-036/CAM-03,2021,1,7
DEI-036/CAM-03,2021,2,17
DEI-036/CAM-03,2021,3,14
DEI-036/CAM-03,2021,4,18
DEI-036/CAM-03,2021,5,16
DEI-036/CAM-03,2021,6,18
DEI-036/CAM-03,2021,7,8
DEI-036/CAM-03,2021,8,14
DEI-036/CAM-03,2021,9,25
DEI-036/CAM-03,2021,10,22
DEI-036/CAM-03,2021,11,19
DEI-036/CAM-03,2021,12,19
DEI-036/CAM-03,2022,1,17
DEI-036/CAM-03,2022,2,17
DEI-036/CAM-03,2022,3,25
DEI-036/CAM-03,2022,4,20
DEI-036/CAM-03,2022,5,26
DEI-036/CAM-03,2022,6,27
DEI-036/CAM-03,2022,7,20
DEI-036/CAM-03,2022,8,30
DEI-036/CAM-03,2022,9,25
DEI-036/CAM-03,2022,10,7
DEI-036/CAM-03,2022,11,14
DEI-036/CAM-03,2022,12,6
DEI-036/CAM-04,2019,1,19
DEI-036/CAM-04,2019,2,23
DEI-036/CAM-04,2019,3,24
DEI-036/CAM-04,2019,4,23
DEI-036/CAM-04,2019,5,26
DEI-036/CAM-04,2019,6,16
DEI-036/CAM-04,2019,7,33
DEI-036/CAM-04,2019,8,28
DEI-036/CAM-04,2019,9,33
DEI-036/CAM-04,2019,10,27
DEI-036/CAM-04,2019,11,31
DEI-036/CAM-04,2019,12,14
DEI-036/CAM-04,2020,1,18
DEI-036/CAM-04,2020,2,17
DEI-036/CAM-04,2020,3,12
DEI-036/CAM-04,2020,4,3
DEI-036/CAM-04,2020,5,8
DEI-036/CAM-04,2020,6,7
DEI-036/CAM-04,2020,7,3
DEI-036/CAM-04,2020,8,9
DEI-036/CAM-04,2020,9,13
DEI-036/CAM-04,2020,10,5
DEI-036/CAM-04,2020,11,7
DEI-036/CAM-04,2020,12,10
DEI-036/CAM-04,2021,1,7
DEI-036/CAM-04,2021,2,17
DEI-036/CAM-04,2021,3,14
DEI-036/CAM-04,2021,4,18
DEI-036/CAM-04,2021,5,16
DEI-036/CAM-04,2021,6,18
DEI-036/CAM-04,2021,7,8
DEI-036/CAM-04,2021,8,14
DEI-036/CAM-04,2021,9,25
DEI-036/CAM-04,2021,10,22
DEI-036/CAM-04,2021,11,19
DEI-036/CAM-04,2021,12,19
DEI-036/CAM-04,2022,1,17
DEI-036/CAM-04,2022,2,17
DEI-036/CAM-04,2022,3,25
DEI-036/CAM-04,2022,4,20
DEI-036/CAM-04,2022,5,26
DEI-036/CAM-04,2022,6,27
DEI-036/CAM-04,2022,7,20
DEI-036/CAM-04,2022,8,30
DEI-036/CAM-04,2022,9,25
DEI-036/CAM-04,2022,10,7
DEI-036/CAM-04,2022,11,14
DEI-036/CAM-04,2022,12,6
DEI-037/CAM-01,2019,1,53
DEI-037/CAM-01,2019,2,45
DEI-037/CAM-01,2019,3,69
DEI-037/CAM-01,2019,4,57
DEI-037/CAM-01,2019,5,56
DEI-037/CAM-01,2019,6,47
DEI-037/CAM-01,2019,7,56
DEI-037/CAM-01,2019,8,61
DEI-037/CAM-01,2019,9,56
DEI-037/CAM-01,2019,10,66
DEI-037/CAM-01,2019,11,52
DEI-037/CAM-01,2019,12,67
DEI-037/CAM-01,2020,1,36
DEI-037/CAM-01,2020,2,61
DEI-037/CAM-01,2020,3,47
DEI-037/CAM-01,2020,4,22
DEI-037/CAM-01,2020,5,27
DEI-037/CAM-01,2020,6,44
DEI-037/CAM-01,2020,7,39
DEI-037/CAM-01,2020,8,34
DEI-037/CAM-01,2020,9,54
DEI-037/CAM-01,2020,10,43
DEI-037/CAM-01,2020,11,47
DEI-037/CAM-01,2020,12,51
DEI-037/CAM-01,2021,1,71
DEI-037/CAM-01,2021,2,52
DEI-037/CAM-01,2021,3,78
DEI-037/CAM-01,2021,4,59
DEI-037/CAM-01,2021,5,56
DEI-037/CAM-01,2021,6,59
DEI-037/CAM-01,2021,7,57
DEI-037/CAM-01,2021,8,58
DEI-037/CAM-01,2021,9,64
DEI-037/CAM-01,2021,10,72
DEI-037/CAM-01,2021,11,79
DEI-037/CAM-01,2021,12,69
DEI-037/CAM-01,2022,1,59
DEI-037/CAM-01,2022,2,95
DEI-037/CAM-01,2022,3,82
DEI-037/CAM-01,2022,4,78
DEI-037/CAM-01,2022,5,76
DEI-037/CAM-01,2022,6,89
DEI-037/CAM-01,2022,7,96
DEI-037/CAM-01,2022,8,70
